P0 id;Nivel_PowerBI;Nivel_Qlik;Nivel_Tableau;Nivel_Metabase;Nivel_Looker;Nivel_Looker_Studio;Nivel_Amazon_Quicksight;Nivel_Alteryx;Nivel_Grafana;Nivel_Pentaho;Nivel_Excel;Domina_PowerBI;Domina_Qlik;Domina_Tableau;Domina_Metabase;Domina_Looker;Domina_Looker_Studio;Domina_Amazon_Quicksight;Domina_Alteryx;Domina_Grafana;Domina_Pentaho;Domina_Excel;UF;Idade
n3cm8s9urpoz08bznt7x2n3cmyvzokj6;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;17-21
n3kwaeqhwhco7gm9cn3kwaeqrsujw741;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;ES;35-39
n3ni95q167gdx6ft42gyn3ni95za8zed;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;35-39
n3wpq9ch6lo76sxsn3w371lygflh3kn5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
n3xmq7a279ut9phen3xm3zp7mtn64cg3;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;AL;25-29
n4hmzwgcbrv46oojn4hmzene36ty2cyc;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;30-34
n4jf902lnrjc4x7f031x6n4jf902lb1f;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;ES;25-29
n4t6rjhzcq0jtcyfryvgmk8n4t6rjpcm;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
n4up4oh0zp68xnw4jjn4upja5w18snrm;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PI;30-34
n53c6rsd3j5qih2efibfn53c6z1r1ws1;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RS;40-44
n54d86gh81fynwhkuaj3jn54d86qkdx3;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;MT;25-29
n5bjoky5s74qx1n55fbxsjuf5p7n9nav;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PE;25-29
n5mltp6yeifpl4pgmhn5mlkp5l9izh44;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;DF;30-34
n6pzcpgni1v4n6pztisntesnxxxiiefx;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;35-39
n6to56e24mrj77ps1fqqn6to56a1e9qk;0,5;0,0;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0;0;0;0;0;0;1;0;0;0;0;BA;30-34
n7kqi3baof6sk114o0atn7kqi3w6rg31;0,5;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
n8t0c8en0qfi5dldrn8t0cfvvqcvv22r;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
n96mh4cax4u0lnutln96mhzte9jl0qxl;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PB;22-24
n977t0p0xvlx4dpi3aoun977tr9rlm9a;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;40-44
n9d5xfi0bg76xh9kyfgbwxn9d5xfiuqc;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
n9dpvli2z2ko3cpeyx0an9dpvlc6us7g;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PB;35-39
n9sobqh98mjbiu8yqxrn9sobqheao7i8;0,0;0,0;1,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;PR;25-29
n9yj9vdbefrz1i5yvn9yj21vsurjt8p4;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
n9zeaqmnic0m81prn9zeoomfncrcaxte;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;DF;30-34
na6iv12wcodvzmna6ib2mpqwj2w8zf74;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;BA;30-34
na8ckus7od2be45kts8lqsg3na8ckus7;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;40-44
nb3y2wo6wvf2sbj3dinb3y2wfcxbw6qa;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;1;0;0;0;0;0;0;0;0;0;SC;30-34
nbame1kwqygmanjprrcqnbamei9o6jqo;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;25-29
nbaugpzzqh0sho1yby9nbaugpfu12ki6;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;40-44
nbmrx8aq9tjcflobpnbmrxp1u6ucaefx;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;BA;25-29
nbyz3aaqu3tp8n1tcac23wnbyz3wpgtj;1,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
nc0otcc9eimf0q39hzyfnc0otccj5d6p;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;1;0;0;0;0;0;0;0;0;0;SC;25-29
ncdlujsbbi43s9tncdl21pjpz1129utt;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;CE;22-24
nclsn3kkk6c0rdri4eonclsn7u886ej7;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
ncoh7vkd36hbntuu3ncoh7vkfg2021pq;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;30-34
ncwqaj9x5qfd580xrpsncwqaskto1t6y;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;CE;35-39
ncy3mqgs2qlzn4b6sncy3mfvwjiyccir;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
nd8xctzbkijdizjbh1whmnd8xctzb5oc;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
nddp9f048xzbpgtpy1jdnddp9nieniuj;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;DF;25-29
ndryq0r8b2ndz0ifclvnf66glcamchz0;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
ndyuilqngr44ccamndy24ukwqoc47p5u;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;22-24
negx8r8o3iye8h5negxtrvmgrau0n6no;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;35-39
nevvocuy79jnevzc2h3rdyyycjn17bvj;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
nfcxctmvhzgnemui87tqtnfcxctbt7mv;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;25-29
nfs28mtxcfce9bk83ynfs2fxrt1qp7kz;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;MG;25-29
ng3nn8kmmxbvuqux9fang3nn8km4leyw;0,5;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,5;0,0;0;0;0;0;1;0;0;0;0;0;0;MG;40-44
ng8xoyyzr1c9jngbihtch6j1aobih0i6;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
ngfhd84al8esmnngz9l73abyie6liz9j;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;17-21
ngledh6hhw810c7mngledhueqr656e07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;22-24
ngpbdqo44u122fiz2xztwngpb8zq7it5;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,5;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;25-29
ngtlmef6bq6oplngtlrhzzq7utr6n7zj;0,0;0,0;1,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;22-24
ngty0q8l14v4rwdwz4ngty0q8pwg826f;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;40-44
nh4ruxqkmteep03a15nh4ruijbh67bok;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;30-34
nhba5xg8xi8623s0nhba5x9peh55j1ni;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
nijjyhe1feiooztehnijjy9dmidayrtt;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;35-39
niptvwnf3h0v32zwniptvwr8yh4q2mry;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;17-21
njmqencsxsu00l9kjcuccnyfnjmqs1o6;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
njrlwdp4u6jksa3atnjrlwd3dngd5uxz;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PE;40-44
njyfv5w77cktdxg6n6qnjyfv5wwbi02c;0,0;0,0;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;50-54
nk22tezly3mltfxm7gtnk22qoux3v23j;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;30-34
nk442mqx2xtkl3wymx4nk442j15zrkol;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SC;25-29
nk4b7096cictxese9bnk4b726wctkjb2;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;30-34
nk5kxytlmsics5vydnk5kqcgheim5eib;0,5;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
nkhhszkszqh4c3nkh23nlvi60y3ymgru;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RS;35-39
nkjni6amltngkw8xnnauo103qdnkjni6;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;35-39
nkuoixijqz3l3o6vn9nkuoixv48k9d8k;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
nkzo18qdsa7rwiv2nkzo18mqn4vgew0b;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;;22-24
nl6vtt7wktuuo2ikinl6vtgspq5lef23;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;PE;25-29
nlc4798yapdxudzvw6uahrnlc479ze37;0,0;0,0;0,5;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;30-34
nlfexmvogm42xcdxnlfexyxc44fpfz7v;0,5;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
nm05kgfc1xqfjlwmpnm053f2oyfnvd5o;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;PR;45-49
nmdbj4xk23py9xbqawsjnmdbjft4z4vo;1,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;30-34
nmfhxvcuadrrihnmfrpp68d10v3df2yl;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;40-44
nmjkd979cvdpkqeymbequvnmjkd93vvn;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
nmlo4p4704kodyk7s0jpasg1nmlo4p47;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;;40-44
nn1ki1p6gxb4r7241knn1k6ankycp2c4;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
nnt1gs8ruc106ilj147nnt183tm3rrks;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
nnwn5tvt4eys7ztjlhmnnwnoo7p2u802;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,5;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
nnwrjn5ccqhmdbrxzw9ennwrjnpjk57i;0,5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;1;0;0;0;0;0;0;0;0;0;GO;25-29
nnxut8ilfqhm3fnnx9iqkf4l2fosbsck;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MT;22-24
noclp1ut0mlehmanoclpbrk8w53vyead;0,0;0,0;0,5;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;MG;25-29
noqzpdk2ifu2pkvnoqzpd9qvnvamtsy5;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;AL;25-29
nosfqrsmxp7t4xvwt2nosfqrt0sakzos;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RJ;30-34
noxlfdn3wk6q4ntcdnoxlfdda8etr9yk;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;22-24
np336urr9fmym8earxcwnp336url8yix;0,0;0,0;1,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;25-29
nphavy6j5exw604x2panphaf7jl0wnd3;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PE;25-29
npoaumk52tc854300npoaun2chio8kql;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
npqev1gfgncpt9ynpqev7jbipvfhjgsg;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SC;40-44
npz7t6mxprpg1p6sm97onpz7t6v6fc59;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
nq2n0tw0ritsxpkatnq2n0dxgawm5ilv;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
nq6ozpaumw7c9uz4nq6131kdvcmn2s7s;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;30-34
nqa03ccne5clce1butnqa0jg3y7f9aou;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RN;25-29
nqavi8uyuyf8offodvnqavi8ujga5mi4;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
nqg0wtmxnove62tbnqg04ijy0fei16l5;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SC;25-29
nqwst1yddd2th30s6i7ynqwst7rya2i7;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;50-54
nqwtpxj0qccur54lzknqwtvvbyb5k442;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;PR;25-29
nr4lou673htw2nr4lod12x6blp06sk9z;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
nrjv399dydt1sr3eukwnrjv3ve373t2v;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;40-44
nruente0eu9d3dstjanruegkp6aq9a05;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;CE;30-34
nsh6p5tq7uyxfqzs3nsh6p74rh29w709;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
ntl62whsoyd9ec7iunzdntl62mnwsqtp;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PE;40-44
ntn7e436rw8505a2bmhntn7e4h2pii16;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;RS;30-34
ntrmvudjk5qzs4y1tntrm1c9rykpq477;0,0;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;17-21
ntrnd1pu3qyuksjlcnxpntrndvihw9fw;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;DF;35-39
ntrrdmqp7xd8b9pehxntrrdmqpdfd6kb;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;25-29
nttqil9d243twrwnt4i8vbtxk0fggne4;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RS;45-49
ntxwz8jei33tjrntx3zyo68vef168nnv;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;17-21
nu0m9khrn78tpt7gnu0m92w1p58jq9sk;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SC;45-49
nu4hlcpwp4my8m8jpwwa0m4nu4hlcf36;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;RJ;35-39
nu4xvma3rklx8p7inu4xvg3ydzkp2fje;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;25-29
nuvubs5rw6zyy9hnuvmkyh8pq3mxgh3q;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
nv0mfc090uqusnv0mful1sgzftc9atje;0,0;0,0;1,0;0,5;0,5;0,5;0,0;0,0;0,0;0,5;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;40-44
nv2l67letz0xmw6pnv2l67ooi28hini0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
nv7js0yhz649hm6s5lw9nv7jase8jyno;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PB;30-34
nvljuy4n2dbdhgat38klnvlju78ivjou;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PA;22-24
nvlpndu37f7bb78gmtnvlpntxdx45063;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;35-39
nvsgubgyrvlk9k2hlnvsgubffwwwck91;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
nvxum1rycuyvzsdnkbo3qqptnvxum1r2;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;DF;30-34
nw514k7t8o9uynw514bccrcgi7exa95b;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;BA;40-44
nwbnyb5ggjd1idhnwvvw8bay536xszkn;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;22-24
nwi34iu1gdpte4a4l4n7nwi34i5fj7oj;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;MG;25-29
nwlcsijcwcsbkcwmevnwlcsamcnuvb3e;0,5;0,5;0,5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;1;0;0;0;0;0;0;0;SP;40-44
nxkd4qjdol7vyolnxkd4s70t7j76gf7m;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
nxlllkgdkvw6vednxl4sbz3uei9h41oj;0,5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;1;0;0;0;0;0;0;0;0;0;SC;40-44
nxwxcwh8os5tcc1hy4gu7nxwxcwh73ws;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
ny4551djcqiqny0vny4551dmol5enmlg;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;30-34
nyaib8n7zozhz036q09snyaib8sgkhq3;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;PR;22-24
nyq34mts2lcnbri5yu1g3nyq34mnramc;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;40-44
nyrhsjc9tmylsdexnyrhsjciku6k6e6m;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PE;25-29
nz2mc0ayirfoqenz2mtv6t5jxt4wrxd7;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
nz7lawy1txczsota1yknz7ltkvtb4ntj;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;1;0;0;0;0;SP;30-34
nzbkfqui8nzbkvcxqtbghwxd55hvcx8h;1,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,5;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;40-44
nzby5t3cwsy1nzbfuyn3gywm9fnpe52q;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;22-24
nzegb6dlxttjninzeh0rjbb8c1umi2cm;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;30-34
o1ifhf4mnnzdxnh2nod9b3o1ifhf4e5h;1,0;0,5;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
o1wunm09svh6oo1wunmcr0oevn11ecmh;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;AL;30-34
o20eyehmbon1s8o20swjfjedvwuhjdf1;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;RJ;25-29
o2dsia5ldeyvt2po2dkk3r0hlf89j5dp;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
o2e4igr25xzv304wwh52no2e4iouuz7r;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;GO;17-21
o2e76kt5szn13p6tbit25bo2e76k48jn;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;35-39
o2r7haa7f5ssuak96rua1o2r7ha5vkxn;0,0;0,0;1,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;RS;30-34
o3agkd3jlsk3bg8aos8do3agkd277mj9;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;35-39
o3akqlhdioee3642eb8yxo3akqzdxdqe;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RJ;30-34
o3l9grmztqfu0agz0fko3l9g8psbs05i;0,5;0,5;0,0;0,5;0,5;0,5;0,0;0,0;0,5;0,5;0,5;0;0;0;0;0;0;0;0;0;0;0;SC;30-34
o4adctsm06zqbxgo4adca2wozgw8eqlf;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PE;40-44
o4erncf0zife5gannvvs3ayo4ernckxg;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
o4lcbauvc1n2fht661zfo4lcbav6a2vw;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;22-24
o4tu1c0fzbs54awt5syo4taofev6t3ub;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;RJ;35-39
o5qzmpl55qtrq31o5qcu8pqmw1vusrra;0,5;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
